customer_tweet_id,customer_author_id,customer_created_at,customer_text,brand_tweet_id,brand_account,brand_created_at,brand_reply,brand_response_tweet_id
1000956,356972,Sun Oct 22 17:03:54 +0000 2017,"@AskAmex please release my funds that were taken even though nothing was purchased, @235293 does not want it, they did not sell me anything",1000958,AskAmex,Sun Oct 22 17:24:31 +0000 2017,@356972  Or up to 30 calendar days depending on the type of charge (car rental). ^N,
1001916,357162,Sun Oct 22 17:18:25 +0000 2017,@AskAmex @164688 Any update on when the PHL Centurion Lounge will open?,1001915,AskAmex,Sun Oct 22 17:32:06 +0000 2017,"@357162 Hi there, thx for tweeting us. PHL will be opening soon however, we are not privy to the exact date. Thx for your patience. ^N",
1003994,357634,Sun Oct 22 15:10:03 +0000 2017,"@AskAmex Yes, please.",1003993,AskAmex,Sun Oct 22 15:13:25 +0000 2017,"@357634 log in, and select code:10162  and we will continue our conversation there. ^ fd",
1003994,357634,Sun Oct 22 15:10:03 +0000 2017,"@AskAmex Yes, please.",1003995,AskAmex,Sun Oct 22 15:13:14 +0000 2017,"@357634 Great. Please go https://t.co/MxxUyYIT5m  ,",
1003997,357634,Sun Oct 22 15:01:47 +0000 2017,@AskAmex Gold,1003996,AskAmex,Sun Oct 22 15:09:44 +0000 2017,@357634 if you’d like we can chat securely through our website so I can look at your account? ^fd,1003994
1003999,357634,Sun Oct 22 14:53:25 +0000 2017,"@AskAmex Your agent left me a vm, but when I called back they seemed confused and disconnected my call.",1004000,AskAmex,Tue Oct 24 16:42:46 +0000 2017,"@357634 Hi there, I have not heard back from you. If you need further assistance please let me know.",
1003999,357634,Sun Oct 22 14:53:25 +0000 2017,"@AskAmex Your agent left me a vm, but when I called back they seemed confused and disconnected my call.",1003998,AskAmex,Sun Oct 22 15:01:21 +0000 2017,"@357634 Hi there, Which U.S. based card do you have? Pls do not share any personal info. ^FD",1003997
1004002,357635,Mon Oct 23 18:45:08 +0000 2017,@AskAmex OK how do I do that?,1004004,AskAmex,Mon Oct 23 18:53:53 +0000 2017,@357635 Great. Please go to https://t.co/crJMnNwi0H log in and select code 10237  and we will continue our conversation there. ^RK,
1004003,357635,Sun Oct 22 15:01:48 +0000 2017,@AskAmex I never received the signup bonus for my Starwood card that I opened in May.  I have called about it 3 times. Can you help?,1004001,AskAmex,Sun Oct 22 15:11:04 +0000 2017,"@357635 Hi there, if you’d like we can chat securely through our website so I can look at your account? ^fd",1004002
1004006,357636,Sun Oct 22 14:57:19 +0000 2017,"@AskAmex I’ve received 15-20 duplicate texts pertaining to the same refund on my AMEX, how do I stop this txt???",1004005,AskAmex,Sun Oct 22 15:05:53 +0000 2017,"@357636 Hi there, pls contact our digital assist team@8002977500. They will be more than happy to help.",
1004239,323843,Sat Oct 14 14:08:21 +0000 2017,@AskAmex I am on chat but no one is talking to me ?,1004241,AskAmex,Sat Oct 14 14:11:02 +0000 2017,"@323843 Pls click https://t.co/crJMnNwi0H  , log in, &amp; enter code 10100 &amp; we will continue there. ^C",1004242
1004242,323843,Sat Oct 14 14:13:12 +0000 2017,@AskAmex Ok. Have done as you asked. Not waiting.,1004243,AskAmex,Sat Oct 14 14:20:47 +0000 2017,@323843 Do you still need assistance? ^Clarissa,1004244
1004244,323843,Sat Oct 14 14:22:30 +0000 2017,@AskAmex Someone I believe is trying to help. It’s taking a long time.,1004245,AskAmex,Sat Oct 14 14:28:58 +0000 2017,@323843 Did you try to use the code I provided to you in the previous tweet? ^Clarissa,"1004246,1004247"
1004247,323843,Sat Oct 14 14:32:27 +0000 2017,@AskAmex I absolutely did. I asked for you specifically. They said you were busy.,1004248,AskAmex,Sat Oct 14 14:39:37 +0000 2017,@323843 Not sure why as I am available. Apologies for any inconvenience. Pls feel free to tweet us in the future. All the best. ^Clarissa,
1007087,358315,Sun Oct 15 01:49:04 +0000 2017,"@AskAmex For my self in this moment, thanks God no, but other might.",1007088,AskAmex,Sun Oct 15 12:40:02 +0000 2017,"@358315 Hi, yes we are, please contact our customer service team@8005284800. They will provide all available payment options.",
1007101,328375,Sun Oct 15 01:24:39 +0000 2017,"@AskAmex Thanks, I am doing fine, The site is working much better",1007102,AskAmex,Sun Oct 15 12:36:46 +0000 2017,"@328375 Hi, I am so happy to hear your issue has been resolved. If we can help with anything in the future, please let us know.",
1008169,358556,Sun Oct 22 19:56:31 +0000 2017,Quick shoutout to @116988 @AskAmex for some excellent cust service. Annual fee worth every dime.,1008168,AskAmex,Sun Oct 22 20:02:51 +0000 2017,"@358556 Hi there, we are so happy to hear that. We do aim to please.",
1008170,358556,Wed Oct 25 00:35:36 +0000 2017,"@116988 @AskAmex Sadly I have to take back last statement. @AskAmex now denying all they told me over weekend, leaving me with major payment issue.",1192945,AskAmex,Wed Oct 25 00:59:19 +0000 2017,"@358556 Hi there, what exactly is the issue you're having?",1192946
1009747,358923,Sat Oct 14 13:34:06 +0000 2017,@116988 @AskAmex I just need help with the chip on my card... doesn't seem to be working. Dropping my calls isn't helping me.,1009746,AskAmex,Sat Oct 14 14:12:56 +0000 2017,@358923 Hi Michelle sorry to hear. Which U.S. based card is this concerning? Pls do not release any personal or card information. ^C,
1009747,358923,Sat Oct 14 13:34:06 +0000 2017,@116988 @AskAmex I just need help with the chip on my card... doesn't seem to be working. Dropping my calls isn't helping me.,1009748,AskAmex,Tue Oct 17 13:11:47 +0000 2017,@358923 Hi I never heard back from you. Let me know if I can assist. All the best. ^Clarissa,1638221
1009750,358924,Sat Oct 14 19:59:01 +0000 2017,@AskAmex Amex blue cash everyday card,1009752,AskAmex,Sat Oct 14 20:06:26 +0000 2017,"@358924 You can view online. Should you require further assistance please call 800-528-4800, 24/7. All the best. ^Clarissa",
1009751,358924,Sat Oct 14 06:36:34 +0000 2017,@AskAmex how do I see my rewards points for how much I spent on groceries and gas I can’t find the information on how many points I have,1009749,AskAmex,Sat Oct 14 14:09:29 +0000 2017,@358924 Hi. Which U.S. based card is this concerning? Please do not release any personal or card information. ^Clarissa,1009750
1009754,358925,Sat Oct 14 04:56:51 +0000 2017,"@AskAmex I have multiple platinum cards, can I guest 2 people to centurion lounge total or 2 per card?",1009753,AskAmex,Sat Oct 14 14:08:31 +0000 2017,"@358925 Hi. You can bring up to 2 complimentary guests in total, not 2 per card. Wishing you a great day. ^Clarissa",
1009763,309552,Sat Oct 14 22:38:38 +0000 2017,@AskAmex I hate #Amex,1009765,AskAmex,Sat Oct 14 22:48:29 +0000 2017,@309552 Are you able to capture the number that's calling you?,1009766
1009764,309552,Sat Oct 14 04:32:07 +0000 2017,@AskAmex I tried 800 # &amp; asking for a supervisor. Repeatedly I am disconnected after 40 minute conversations. I'm losing faith.,1009762,AskAmex,Sat Oct 14 13:57:24 +0000 2017,@309552 Sorry to hear. Unfortunately we have no recourse via Twitter. ^Clarissa,1009763
1009766,309552,Tue Oct 17 23:09:36 +0000 2017,@AskAmex Yes. 888-819-2135,1009767,AskAmex,Tue Oct 17 23:43:48 +0000 2017,@309552 update information on your account.Thank you.,
1009766,309552,Tue Oct 17 23:09:36 +0000 2017,@AskAmex Yes. 888-819-2135,1009768,AskAmex,Tue Oct 17 23:43:26 +0000 2017,@309552 Thx.This is a valid number for our Account Services Department.Pls contact them directly as they may need to,"1009769,1009770,1009771,1009772"
1009771,309552,Wed Oct 18 03:04:02 +0000 2017,@AskAmex I call them daily and they tell me they do not know why they called. This is going on two months.,1009773,AskAmex,Wed Oct 18 13:46:20 +0000 2017,@309552 Please follow so I can Direct Message you my contact information to see if I can get this resolved. ^RK,1009774
1009776,358929,Sat Oct 14 03:33:56 +0000 2017,"I spend, on average, $1,200 a week on bars / clubs where my bonus @AskAmex",1009775,AskAmex,Sat Oct 14 13:53:02 +0000 2017,@358929 Hi. Which U.S. based card is this concerning? Please do not release any personal or card information. ^Clarissa,
1009800,358936,Sun Oct 15 02:04:09 +0000 2017,@AskAmex Amex gold premiere rewards,1009802,AskAmex,Sun Oct 15 12:47:35 +0000 2017,@358936 If you need further assistance please let me know.,
1009800,358936,Sun Oct 15 02:04:09 +0000 2017,@AskAmex Amex gold premiere rewards,1009804,AskAmex,Sun Oct 15 12:46:57 +0000 2017,@358936 Regrets the charge has to be one transaction for $99  on an annual Amazon Prime membership.,1009805
1009800,358936,Sun Oct 15 02:04:09 +0000 2017,@AskAmex Amex gold premiere rewards,1009803,AskAmex,Sun Oct 15 12:47:19 +0000 2017,"@358936 I would suggest contacting Amazon, they may be able to reverse the transaction, and re-bill you.",
1009801,358936,Sat Oct 14 03:00:54 +0000 2017,"@AskAmex I was offered a promo spend 99 on amazon get 5000 points. i did so but amazon seperated payments, so doesnt appear as one",1009799,AskAmex,Sat Oct 14 13:51:45 +0000 2017,@358936 Hi. Which U.S. based card is this concerning? Please do not release any personal or card information. ^Clarissa,1009800
1009805,358936,Sun Oct 15 13:01:03 +0000 2017,@AskAmex O it has to be to pay for an Amazon membership fee. Not just a purchase?,1009806,AskAmex,Sun Oct 15 13:06:55 +0000 2017,@358936 The $99 offer is for the Amazon Prime Annual Membership.,1009807
1009807,358936,Sun Oct 15 13:13:28 +0000 2017,@AskAmex Ok. For the 5000 membership pts.,1009808,AskAmex,Sun Oct 15 14:02:11 +0000 2017,@358936 Yes.,
101005,138101,Thu Nov 30 17:28:47 +0000 2017,@AskAmex Awesome stuff! Thank you for the quick response :) Have a great rest of your day :D,101007,AskAmex,Thu Nov 30 17:31:52 +0000 2017,@138101 You’re welcome. If you need us in the future we are just a tweet away!^In,
101006,138101,Thu Nov 30 17:22:47 +0000 2017,"@AskAmex Hello! I wanted to ask if my AmEx points ever expire?? I don't need them right now, but I wanted to see if they did expire because then I would have to find a use for them! Thank you :)",101004,AskAmex,Thu Nov 30 17:28:07 +0000 2017,"@138101 Good afternoon, thanks for reaching out. The points do not expire. Enjoy your day.^In",101005
101009,138102,Thu Nov 30 17:11:51 +0000 2017,@AskAmex I have a question about your cards and the information you require is there a way to speak to a live person?,101010,AskAmex,Thu Nov 30 17:19:04 +0000 2017,"@138102 Good afternoon, thanks for tweeting. Please call our Apply by Phone Team at 877-621-2639. They're available",
101009,138102,Thu Nov 30 17:11:51 +0000 2017,@AskAmex I have a question about your cards and the information you require is there a way to speak to a live person?,101008,AskAmex,Thu Nov 30 17:19:12 +0000 2017,@138102 6:00 AM - 2:00 AM (ET) 7 days a week. You can also visit https://t.co/TPXlszkR5o. Enjoy your day.^In,
101012,138103,Thu Nov 30 17:46:35 +0000 2017,@AskAmex The link is missing.  Hence my inquiry here.  I've tried in both Chrome and IE.  Appreciate any ideas you have!,101014,AskAmex,Thu Nov 30 17:56:37 +0000 2017,"@138103 Please call the number on back of the card, for assistance. They're available 24/7. Sorry for the inconvenience.^In",
101013,138103,Thu Nov 30 16:56:13 +0000 2017,@AskAmex Do you know when chat will be back online?  I want to get it resolved before the credit/chargeback posts to my card (and thus back to the merchant.)  Am unable to call until after work...,101011,AskAmex,Thu Nov 30 17:07:28 +0000 2017,"@138103 You may chat with us by logging into your account at https://t.co/RqYgcvAIIh click the Help Sign at the top right, choose the Online tab, &amp; then Live Chat.^In",101012
101016,138103,Thu Nov 30 16:23:04 +0000 2017,"@AskAmex Need to delete an inquiry.  Y'all turned it into a dispute and immediately closed... but, this was just to be an inquiry not a chargeback.  Chat is not functioning, it seems.  Can you point me to another method?",101015,AskAmex,Thu Nov 30 16:43:48 +0000 2017,"@138103 Hi there, thanks for tweeting. Please call the number on back of the card for assistance.",101013
101016,138103,Thu Nov 30 16:23:04 +0000 2017,"@AskAmex Need to delete an inquiry.  Y'all turned it into a dispute and immediately closed... but, this was just to be an inquiry not a chargeback.  Chat is not functioning, it seems.  Can you point me to another method?",101017,AskAmex,Thu Nov 30 16:43:56 +0000 2017,@138103 They're available 24/7. Sorry for the inconvenience.^In,
101019,138104,Thu Nov 30 17:01:16 +0000 2017,@AskAmex I’m not sure how a concerned tweet will help after I’ve been repeatedly tossed from all the various Amex customer service departments for months w out a solution,101018,AskAmex,Thu Nov 30 17:06:31 +0000 2017,"@138104 We may be able to help, Olivia. What seems to be your concern? I may be able to chat securely with you to review. ^Rachel",
101021,138104,Wed Nov 29 20:56:02 +0000 2017,@AskAmex I’ve been a very happy customer of Amex for almost 8 years! Unfortunately the repeated horrible experiences over the last 6 months has left me traumatized. #amex #overit #terrible #disappointed,101020,AskAmex,Wed Nov 29 21:09:25 +0000 2017,"@138104 Hi there, I am so sorry to hear that. Is there something I can help with?",101019
101023,138105,Thu Nov 30 16:43:01 +0000 2017,Dear @1306 @AskAmex I called one of your representative and he did an excellent job. Not to mention his energy and he’s so glad to help. Keep up the great Cust service!,101024,AskAmex,Thu Nov 30 16:49:52 +0000 2017,"@138105 Hi there. We appreciate the acknowledgement. Our Card Members’ satisfaction is of the utmost importance to us,",
101023,138105,Thu Nov 30 16:43:01 +0000 2017,Dear @1306 @AskAmex I called one of your representative and he did an excellent job. Not to mention his energy and he’s so glad to help. Keep up the great Cust service!,101022,AskAmex,Thu Nov 30 16:50:07 +0000 2017,@138105 and delivering value to you remains our top priority. Have a great day!^In,
101026,138106,Thu Nov 30 16:40:52 +0000 2017,@AskAmex Yes,101025,AskAmex,Thu Nov 30 16:46:48 +0000 2017,@138106 Great. Please go to https://t.co/crJMnNwi0H log in and select code 11277  and we will continue our conversation there. ^RK,
1010264,359050,Sun Oct 22 20:44:28 +0000 2017,@AskAmex I am unable to log in to my account to pay my bill. Been trying for 3 days. Says global American express not available. Please help,1010263,AskAmex,Sun Oct 22 20:48:22 +0000 2017,"@359050 Hi there, Which U.S. based card do you have? Pls do not share any personal info. ^FD",
1010266,359051,Sun Oct 22 20:33:28 +0000 2017,@AskAmex Please help,1010265,AskAmex,Sun Oct 22 20:37:43 +0000 2017,@359051 We are unable to service or locate your  Pre-paid card via twitter.,
1010267,359051,Sun Oct 22 20:29:06 +0000 2017,"@AskAmex hi, i bought a prepaid gift card today for myself to try and buy something online and it won’t let me, please help",1010268,AskAmex,Sun Oct 22 20:33:53 +0000 2017,@359051  If you need further assistance please let me know.,
1010267,359051,Sun Oct 22 20:29:06 +0000 2017,"@AskAmex hi, i bought a prepaid gift card today for myself to try and buy something online and it won’t let me, please help",1010269,AskAmex,Sun Oct 22 20:33:34 +0000 2017,"@359051 Hi there, please contact our gift card team@877-297-4438. They will register your gift card for online usage.",1010273
1010273,359051,Sun Oct 22 20:34:23 +0000 2017,@AskAmex i have tried and it says “you have not entered enough digits” although i’ve entered all 15- digits there is,1010272,AskAmex,Sun Oct 22 20:36:46 +0000 2017,@359051 Pls dial 4 when prompt by the V.R system.,
1010275,359054,Sun Oct 22 20:22:01 +0000 2017,@AskAmex does paying a bill on PayPal with my card count as a purchase to get bonus miles on a Gold Delta Amex credit card?,1010276,AskAmex,Sun Oct 22 20:32:34 +0000 2017,"@359054 ● fees or interest charges,
● balance transfers,
● cash advances,
● purchases of traveler's checks,",
1010275,359054,Sun Oct 22 20:22:01 +0000 2017,@AskAmex does paying a bill on PayPal with my card count as a purchase to get bonus miles on a Gold Delta Amex credit card?,1010277,AskAmex,Sun Oct 22 20:32:15 +0000 2017,"@359054 Hi Ashely, thx for tweeting us. That's a great Q! Eligible purchases do NOT include:",
1010275,359054,Sun Oct 22 20:22:01 +0000 2017,@AskAmex does paying a bill on PayPal with my card count as a purchase to get bonus miles on a Gold Delta Amex credit card?,1010274,AskAmex,Sun Oct 22 20:32:50 +0000 2017,"@359054 ● purchases or reloading of prepaid cards, or
● purchases of any cash equivalents. Hope this helps ^Naomi",
101028,138106,Thu Nov 30 16:35:16 +0000 2017,"@askamex Hi, I have a question about my account, can you follow me so I can DM you? Thanks!",101027,AskAmex,Thu Nov 30 16:39:57 +0000 2017,"@138106 Hi there. I would be happy to help, but can not access account specifics via Direct Message. Are you registered online? ^RK",101026
101030,138107,Thu Nov 30 17:37:38 +0000 2017,"@AskAmex it is an amex everyday card, I am assuming its US?",101032,AskAmex,Thu Nov 30 17:45:45 +0000 2017,"@138107 Perfect, thanks. Please call us directly so we can remove your information. We can be reached collect at 3363931111; 24/7. ^RK",
101031,138107,Thu Nov 30 16:22:47 +0000 2017,"@AskAmex I am from the UK and I keep getting emails for someone else's card, even though I don't own an amex card. Is there some way to resolve this issue so that I stop getting spammed by your system?",101029,AskAmex,Thu Nov 30 16:37:21 +0000 2017,@138107 Hi Howard and sorry about that. Do you know if the email is for a US Amex Card? I want to make sure I can help. ^Rachel,101030
101034,138108,Thu Nov 30 16:21:01 +0000 2017,"@AskAmex I forgot to call, but a new statement dropped this morning, and I was able to pay the remaining balance from my attached personal savings account.  So we're all set.  Thank you again for your help!",101033,AskAmex,Thu Nov 30 16:36:52 +0000 2017,@138108 You're welcome. Have a great day!^In,
101036,138108,Mon Nov 27 00:33:04 +0000 2017,@AskAmex OK.  I will give them a call tomorrow morning.  Thanks for the assist!,101035,AskAmex,Mon Nov 27 14:09:22 +0000 2017,@138108 You’re welcome. If you need us in the future we are just a tweet away!^In,101034
101038,138108,Sun Nov 26 19:45:53 +0000 2017,@AskAmex Yes.,101037,AskAmex,Sun Nov 26 20:15:58 +0000 2017,@138108 We'll need to review your account. Please contact us at the Customer Service number on the back of your Card. Thank you. ^B,101036
101040,138108,Sun Nov 26 18:11:48 +0000 2017,"@AskAmex Hrm.  I don't believe so.  This was part of a business trip, which is managed by my company via Concur (which has been set up for a few years now).  They paid off the business expenses, and now I want to pay off the remaining expense so my balance is once again 0.",101039,AskAmex,Sun Nov 26 18:15:38 +0000 2017,@138108 Is this a Corporate Card account? ^B,101038
101042,138108,Sun Nov 26 18:05:50 +0000 2017,"@AskAmex I am trying to pay my corp card's remaining balance but am being told that ""no payment is due at this time.""  How do I make a payment anyway? (business vs personal expense)",101041,AskAmex,Sun Nov 26 18:09:01 +0000 2017,@138108 Hi Mike. Did you recently enroll in Pay By Computer/Phone or update/change your banking information? Pls do not release any personally identifiable information. ^B,101040
101044,138109,Thu Nov 30 16:13:33 +0000 2017,@AskAmex Hi There- can you please let me know who I can contact to discuss my experiences with platinum travel services?,101043,AskAmex,Thu Nov 30 16:31:34 +0000 2017,"@138109 Good Morning. Following, please Direct Message your comments and I can share with the Platinum Travel Team. ^RK",
