customer_tweet_id,customer_author_id,customer_created_at,customer_text,brand_tweet_id,brand_account,brand_created_at,brand_reply,brand_response_tweet_id
1041305,366278,Sun Nov 05 11:35:16 +0000 2017,When the classy @10341 @50786 tells you they’ve covered your car parking @50787 and it turns out to cost £9.40... hmm 😂 https://t.co/q0kLyHG3WZ,1041303,IHGService,Sun Nov 05 12:07:28 +0000 2017,@366278 Sorry to see this. Pls be assured that your feedback has already been shared with the hotel management for future reference.^jl,1041304
1043461,366748,Mon Oct 23 08:35:36 +0000 2017,"@117163 1/2 Been in 1 of your beds @45602 North I-4 for &gt;4 hrs, B4 waking up w/50+ BEDBUG bites. Mgr. Jeremy’s response...",1043460,IHGService,Mon Oct 23 08:49:27 +0000 2017,"@366748 1/2 Sorry to see this. If still in-house, pls approach the manager once again as they remain in the best position to address your",
1043461,366748,Mon Oct 23 08:35:36 +0000 2017,"@117163 1/2 Been in 1 of your beds @45602 North I-4 for &gt;4 hrs, B4 waking up w/50+ BEDBUG bites. Mgr. Jeremy’s response...",1043462,IHGService,Mon Oct 23 08:50:00 +0000 2017,"@366748 2/2 concern. Alternatively, you may DM us with your complete booking and contact details for follow-up. ^jl https://t.co/2rT0l9N9Cu",1884997
1046637,367403,Thu Oct 12 22:42:48 +0000 2017,"@118541 Poor arrangements for hotel management students.small kitchen area, not enough stoves &amp; space for students to prepare meals, lack of ingredients also.Mayur Vihar branch New Delhi. Last but not least poor ambience. Five star ratings not suitable for this hotel",1046636,IHGService,Thu Oct 12 22:49:00 +0000 2017,@367403 Sorry to see this. Are you staying at the hotel? Kindly DM us on how we can assist you. Thanks. ^oa https://t.co/2rT0l9N9Cu,
1048687,367836,Mon Oct 23 06:42:56 +0000 2017,@IHGService It’s just a joke! That the TV isn’t in the centre. It’s not a problem really!,1048686,IHGService,Mon Oct 23 06:54:00 +0000 2017,@367836 Oh. Enjoy your stay then. Best Regards. ^jo,
1048689,367836,Mon Oct 23 06:32:29 +0000 2017,Well this is … distressing. @118541 #København https://t.co/B4xc2xBFbh,1048688,IHGService,Mon Oct 23 06:42:00 +0000 2017,@367836 Thanks for being our IHG Rewards Platinum member. Sorry to see this. I've forwarded your comments to the hotel management 1/2,1048687
1048689,367836,Mon Oct 23 06:32:29 +0000 2017,Well this is … distressing. @118541 #København https://t.co/B4xc2xBFbh,1048690,IHGService,Mon Oct 23 06:42:30 +0000 2017,"@367836 for review. Should you need further assistance, pls alert front desk as well. Thank you and enjoy your stay. ^jo 2/2",
1051811,297334,Sat Oct 14 19:34:16 +0000 2017,@IHGService Already notified the frontdesk; a bunch of people got the calls as well. Worth investigation if those calls went through frontdesk.,1051810,IHGService,Sat Oct 14 19:50:00 +0000 2017,@297334 1/*2 Apologies for the inconvenience. Please be assured that your comments have now been shared with all concerned parties to,
1051811,297334,Sat Oct 14 19:34:16 +0000 2017,@IHGService Already notified the frontdesk; a bunch of people got the calls as well. Worth investigation if those calls went through frontdesk.,1051812,IHGService,Sat Oct 14 19:50:27 +0000 2017,@297334 2/2 ensure this incident doesn't happen again in the future. ^j,1142139
1051814,297334,Sat Oct 14 19:22:31 +0000 2017,"@244104 After we said we didn't want to give out the CC number, they were like ""YOU MUST CHECK OUT NOW"".",1051813,IHGService,Sat Oct 14 19:31:28 +0000 2017,"@297334 Sorry to see this. If still at the property, pls alert the duty manager for immediate assistance. ^jl",1051811
1051821,357230,Sat Oct 14 19:29:10 +0000 2017,@117163 why is the service so bad at your Huntsville TX hotel? https://t.co/9kHAA68s6R,1051820,IHGService,Sat Oct 14 19:36:00 +0000 2017,@357230 (2/2) position to assist or DM us complete booking details so we could forward accordingly. ^mj https://t.co/2rT0l9N9Cu,
1051821,357230,Sat Oct 14 19:29:10 +0000 2017,@117163 why is the service so bad at your Huntsville TX hotel? https://t.co/9kHAA68s6R,1051822,IHGService,Sat Oct 14 19:35:30 +0000 2017,"@357230 (1/2) sorry to see this. If you need further assistance, pls. reach out to the duty manager as they are in the best https://t.co/2rT0l9N9Cu",
1054287,285180,Fri Oct 13 02:52:11 +0000 2017,"@IHGService I am shocked at this , how can a brand like holiday inn do this to their customer",1054286,IHGService,Fri Oct 13 02:55:00 +0000 2017,@285180 We have received your direct message and will respond shortly. Thank you. ^am https://t.co/2rT0l9N9Cu,
1054288,285180,Fri Oct 13 02:51:12 +0000 2017,"@IHGService 407 mahindra world city holiday inn express , ur staff was so rude they didn't ask me what the prob was , just took the food and went",1054289,IHGService,Fri Oct 13 03:09:32 +0000 2017,"@285180 Sorry about this, Amoil. I informed the hotel about your concerns &amp; advised to reach out to you ASAP for further assist.^kl https://t.co/2rT0l9N9Cu",1791863
1054291,285180,Thu Oct 12 22:37:47 +0000 2017,@117163 settling scores of hunger with 4 carrot sticks and 3 cucumber sticks lucky me yay!! And some dumb untrained reception staff wow !,1054290,IHGService,Thu Oct 12 22:57:28 +0000 2017,@285180 Apologies for the unsatisfactory quality of food served. Pls alert duty mngr for assistance/DM us booking# for followup ^ag https://t.co/2rT0l9N9Cu,1054288
1054293,369106,Fri Oct 13 02:18:02 +0000 2017,"Not to be rude, @123448, but who the fuck remembers their damn member number, and why a PIN for a password... Are you a hotel or a Swiss bank?",1054294,IHGService,Fri Oct 13 02:24:32 +0000 2017,"@369106 1/2 I am very sorry to hear your dismay. I would like to help. Please send us a direct message with your complete name, email https://t.co/2rT0l9N9Cu",
1054293,369106,Fri Oct 13 02:18:02 +0000 2017,"Not to be rude, @123448, but who the fuck remembers their damn member number, and why a PIN for a password... Are you a hotel or a Swiss bank?",1054292,IHGService,Fri Oct 13 02:24:32 +0000 2017,@369106 2/2 phone number and details of concern. I will respond. Thank you. ^am https://t.co/2rT0l9N9Cu,
1057166,369617,Fri Oct 13 04:26:56 +0000 2017,@IHGService We contacted the staff multiple times and they did nothing.,1057165,IHGService,Fri Oct 13 04:43:30 +0000 2017,@369617 Sorry to hear this. Pls DM us earlier requested info. Thank you. ^jo https://t.co/2rT0la4Ku2,
1057168,369617,Fri Oct 13 04:08:29 +0000 2017,This is probably one of the most disappointing/ disgusting hotels ive stayed in EVER for my job. Never recommend @117164 for conferences,1057167,IHGService,Fri Oct 13 04:25:01 +0000 2017,"@369617 1/2 Sorry to see this. If in-house, pls alert Duty Manager as our hotel staff remains to be in the best position to assist. https://t.co/2rT0la4Ku2",1057166
1057168,369617,Fri Oct 13 04:08:29 +0000 2017,This is probably one of the most disappointing/ disgusting hotels ive stayed in EVER for my job. Never recommend @117164 for conferences,1057169,IHGService,Fri Oct 13 04:25:26 +0000 2017,"@369617 2/2 Otherwise, DM confirmation #, name on reservation, contact info, &amp; details of concerns so we may forward appropriately.  ^kl https://t.co/2rT0la4Ku2",
1057171,369618,Fri Oct 13 04:26:19 +0000 2017,How do I get priority check in as a Spire member @117164 does it require a downgrade? 15 minute check in #Burbank. https://t.co/6hHovBRsDz,1057173,IHGService,Fri Oct 13 04:40:00 +0000 2017,@369618 Thanks for choosing us. Sorry to hear this. I called the hotel and learned that they didn't have a priority check- in lane 1/3 https://t.co/2rT0la4Ku2,
1057171,369618,Fri Oct 13 04:26:19 +0000 2017,How do I get priority check in as a Spire member @117164 does it require a downgrade? 15 minute check in #Burbank. https://t.co/6hHovBRsDz,1057172,IHGService,Fri Oct 13 04:41:30 +0000 2017,@369618 hotel mgmt for review. Thanks for bringing this to our attention. Best Regards and enjoy the rest of your stay. 3/3 ^jo https://t.co/2rT0la4Ku2,
1057171,369618,Fri Oct 13 04:26:19 +0000 2017,How do I get priority check in as a Spire member @117164 does it require a downgrade? 15 minute check in #Burbank. https://t.co/6hHovBRsDz,1057170,IHGService,Fri Oct 13 04:40:53 +0000 2017,@369618 for IHG Rewards Spire Elite members yet. We sincerely apologize for any inconvenience. I've forwarded your feedback to the 2/3,
1057175,369619,Fri Oct 13 03:43:28 +0000 2017,@IHGService Oh this is just our first time staying at a crowne Plaza.,1057174,IHGService,Fri Oct 13 03:58:24 +0000 2017,@369619 Thank you for choosing Crowne Plaza. Please enjoy the rest of your stay. ^kl https://t.co/2rT0la4Ku2,
1057177,369619,Fri Oct 13 03:21:00 +0000 2017,"Never stayed at a Crowne! (at @118541 Charleston Airport in North Charleston, SC) https://t.co/XUe7TvX5VR",1057176,IHGService,Fri Oct 13 03:42:00 +0000 2017,"@369619 Sorry to see this. Can I assist you w/ anything? If so, please DM your concern details, confirmation # &amp; contact info. ^kl https://t.co/2rT0l9N9Cu",1057175
1057180,285180,Fri Oct 13 03:52:00 +0000 2017,"@211753 @123448 Hi thr , have some complaints about your arrogant staff in chennai mahindra world hotel , can u please share your email id",1057181,IHGService,Fri Oct 13 03:56:54 +0000 2017,@285180 Sorry to hear this. I've forwarded your feedback to hotel's mgmt team for review. Should you wish to email them 1/2 ^jo,
1057180,285180,Fri Oct 13 03:52:00 +0000 2017,"@211753 @123448 Hi thr , have some complaints about your arrogant staff in chennai mahindra world hotel , can u please share your email id",1057178,IHGService,Fri Oct 13 03:57:26 +0000 2017,@285180 Pls use this __email__. Thank you and regards. ^jo 2/2,1057179
1058882,369998,Sat Oct 14 20:18:18 +0000 2017,@118916 @251206 My second room #sheesh https://t.co/MngxpdryVK,1058883,IHGService,Sat Oct 14 20:46:01 +0000 2017,@369998 1/2 Sorry to read about the inadequate condition of the room you received. I've like to follow-up and pls DM us your https://t.co/2rT0l9N9Cu,
1058882,369998,Sat Oct 14 20:18:18 +0000 2017,@118916 @251206 My second room #sheesh https://t.co/MngxpdryVK,1058881,IHGService,Sat Oct 14 20:46:29 +0000 2017,"@369998 2/2 confirm# and contact info. For immediate assistance, kindly alert the Duty Manager. Thanks ^cn https://t.co/2rT0l9N9Cu",
1060928,221415,Mon Oct 23 13:16:24 +0000 2017,"@IHGService Why should I go finding Duty Manager? If you really care about your guests, have them call me before 9.30am",1060929,IHGService,Mon Oct 23 13:27:00 +0000 2017,@221415 Pls continue working w/ the mgmt of the hotel as they are in the best position to assist since you are in-house. Thanks^cn https://t.co/2rT0l9N9Cu,
1060933,370493,Mon Oct 23 12:41:33 +0000 2017,@118916 &amp; @123448 got to a @5706 late last night. Room had garbage in bin and used shower items left for me. Very disturbed.,1060931,IHGService,Mon Oct 23 12:57:14 +0000 2017,@370493 2/2 Darrel of Reception and requested to reach out to you as soon as possible for further assistance. ^cn https://t.co/2rT0l9N9Cu,1060932
1060933,370493,Mon Oct 23 12:41:33 +0000 2017,@118916 &amp; @123448 got to a @5706 late last night. Room had garbage in bin and used shower items left for me. Very disturbed.,1060934,IHGService,Mon Oct 23 12:57:00 +0000 2017,@370493 1/2 Sorry to read about the inadequate cleanliness of the room you received. I've called that hotel and spoke with https://t.co/2rT0l9N9Cu,
1063366,371069,Fri Oct 13 09:05:39 +0000 2017,@IHGService Thanks! Iain,1063365,IHGService,Fri Oct 13 09:11:30 +0000 2017,@371069 You're most welcome. ^cd,
1063368,371069,Fri Oct 13 08:53:23 +0000 2017,"@IHGService Hi guys, I was initially thinking of Valencia, but you may wish to replicate in other European cities where you have a presence. Tx. Iain",1063367,IHGService,Fri Oct 13 09:04:01 +0000 2017,"@371069 1/2 We have 2 HIEx in Valencia Spain. HIEx Valencia-Ciudad las Ciencias, email address: __email__ https://t.co/2rT0l9N9Cu",1063366
1063368,371069,Fri Oct 13 08:53:23 +0000 2017,"@IHGService Hi guys, I was initially thinking of Valencia, but you may wish to replicate in other European cities where you have a presence. Tx. Iain",1063369,IHGService,Fri Oct 13 09:05:19 +0000 2017,"@371069 2/2 and Holiday Inn Express Valencia - Bonaire, email address:  __email__. ^cd https://t.co/2rT0l9N9Cu",
1063371,371069,Fri Oct 13 08:42:39 +0000 2017,"@117163 What is best email address to use for the person responsible for ""accessibility"" at HIEX? Thanks. Iain.",1063370,IHGService,Fri Oct 13 08:48:01 +0000 2017,@371069 May we know the location (city and state) of the HIEX you are referring to so we may provide you with their email address? ^cd,1063368
1063375,371070,Fri Oct 13 08:36:26 +0000 2017,"@117163 Hi there, I was wondering if HIE London-Dartford offers luggage storage at reception? Can’t find it on their website. Thanks.",1063374,IHGService,Fri Oct 13 08:42:31 +0000 2017,"@371070 For assistance on your query, please call the hotel directly at 44 0 8719021606 or email at __email__. ^cd",
1063788,371156,Mon Oct 23 13:18:41 +0000 2017,"When you are a Plat and stay at an @123448 hotel, spend an absurd amount, and the room is nasty. Hair and dirt in the bed @IHGService c'mon... https://t.co/SW96kEoQoH",1063789,IHGService,Mon Oct 23 13:28:03 +0000 2017,"@371156 1/2 Sorry to see this tweet. If you are still in-house, please alert Duty Manager as they're best to assist at this time https://t.co/2rT0l9N9Cu",
1063788,371156,Mon Oct 23 13:18:41 +0000 2017,"When you are a Plat and stay at an @123448 hotel, spend an absurd amount, and the room is nasty. Hair and dirt in the bed @IHGService c'mon... https://t.co/SW96kEoQoH",1063787,IHGService,Mon Oct 23 13:28:33 +0000 2017,@371156 2/2 or DM us your complete booking details including your contact information. ^cd https://t.co/2rT0l9N9Cu,
1068443,372142,Mon Oct 23 14:45:49 +0000 2017,"@46374 #Wow #BlackMold broken A/C #hourwait for #breakfast in #hotel #resyaurant @117164 #BurlingtonVT #epicfail
@46375",1068442,IHGService,Mon Oct 23 14:54:10 +0000 2017,@372142 2/2 or DM us your complete booking details including your contact information. ^cd https://t.co/2rT0l9N9Cu,
1068443,372142,Mon Oct 23 14:45:49 +0000 2017,"@46374 #Wow #BlackMold broken A/C #hourwait for #breakfast in #hotel #resyaurant @117164 #BurlingtonVT #epicfail
@46375",1068444,IHGService,Mon Oct 23 14:54:00 +0000 2017,"@372142 1/2 Sorry to see this tweet. If you are still in-house, please alert Duty Manager as they're best to assist at this time https://t.co/2rT0l9N9Cu",
1076030,373887,Mon Oct 23 16:21:21 +0000 2017,@IHGService I have lost my membership number,1076029,IHGService,Mon Oct 23 16:29:36 +0000 2017,@373887 2/2 so we may provide you your account number. ^cd https://t.co/2rT0l9N9Cu,
1076030,373887,Mon Oct 23 16:21:21 +0000 2017,@IHGService I have lost my membership number,1076031,IHGService,Mon Oct 23 16:29:01 +0000 2017,"@373887 1/2 Please DM us the following account information: name on the account, mailing address, phone # and email address on file https://t.co/2rT0l9N9Cu",
1076033,373887,Mon Oct 23 16:15:50 +0000 2017,"@118916 having trouble getting through to uk customer service on the phone, get the privacy warning then dead air.",1076032,IHGService,Mon Oct 23 16:20:40 +0000 2017,@373887 Hi. I'm sorry to hear you can't connect through the service center. May I know your concern so I can check on it? Thanks ^lp,1076030
1083566,375607,Mon Oct 23 17:18:32 +0000 2017,@118916 so disappointed with IHG!  Wasted 3 hours in the phone today with your CS due to being hung up on during transfers! Pl call,1083565,IHGService,Mon Oct 23 17:32:30 +0000 2017,@375607 I'm sorry that you were let down by the service you received today. May I know your concern so I can look into this? Thanks ^lp,
108953,140175,Thu Nov 23 18:30:05 +0000 2017,"@117164 this is bad
I can't contact you!
you are blocking all communications with customers, why?
I checked out and you still blocking my fund on visa
this is bad
I had bad experience at check in and out
Good hotel with bad management!
I'm very sorry for you
please release my funds",108952,IHGService,Thu Nov 23 18:32:53 +0000 2017,@140175 I am so sorry to see this. Could you send us a DM with more details of your concern as well as your complete reservation details? We'd like to help. ^mj,
1089638,377075,Mon Oct 23 18:37:32 +0000 2017,"Hotels liberally use the term ""Suites"". No @117164 a king size bed doesn't automatically make it a suite.",1089639,IHGService,Mon Oct 23 18:50:01 +0000 2017,@377075 1/2 Sorry for any confusion about the description of the room. I'd like to check this further for you. Pls DM us the details of,
1089638,377075,Mon Oct 23 18:37:32 +0000 2017,"Hotels liberally use the term ""Suites"". No @117164 a king size bed doesn't automatically make it a suite.",1089637,IHGService,Mon Oct 23 18:50:27 +0000 2017,@377075 2/2 your concern and the hotel that you are referring to. Thanks ^cn https://t.co/2rT0l9N9Cu,
1089653,377079,Sun Oct 15 03:25:20 +0000 2017,@IHGService See Alarm radio  at room ! Upscale hotel!? https://t.co/u6RKJNXTJd,1089655,IHGService,Sun Oct 15 03:33:29 +0000 2017,@377079 I sent you a DM to discuss your concerns more. ^gc https://t.co/2rT0l9N9Cu,
1089654,377079,Sun Oct 15 02:59:05 +0000 2017,"Drove all day thinking of jumping into the spa at @244104, just to find this!
Very disappointed, even worst,  pool temp,  cold as ice. https://t.co/EWCsYzSbgf",1089652,IHGService,Sun Oct 15 03:24:00 +0000 2017,@377079 Sorry to learn about this. We shared your concerns to our hotel to be immediately addressed.^gc https://t.co/2rT0l9N9Cu,1089653
1093074,377966,Mon Oct 23 19:57:46 +0000 2017,@123448 -your hotel at kings cross London - customer service is rubbish! - trying to book something rang 3 times now!,1093073,IHGService,Mon Oct 23 20:05:46 +0000 2017,"@377966 2/2 Alternately, you may access our Virtual Assistant via https://t.co/YQqgulVUHI or chat with a Live Chat Specialist",
1093074,377966,Mon Oct 23 19:57:46 +0000 2017,@123448 -your hotel at kings cross London - customer service is rubbish! - trying to book something rang 3 times now!,1093075,IHGService,Mon Oct 23 20:05:01 +0000 2017,"@377966 1/2 Sorry to hear this. For assistance with reservations, pls contact our Reservations Specialists at https://t.co/RALTB5QFJF https://t.co/2rT0l9N9Cu",
1093251,378010,Fri Oct 13 20:20:12 +0000 2017,"@IHGService Hi there, it was the holiday inn in Brentford.",1093250,IHGService,Fri Oct 13 20:24:53 +0000 2017,@378010 (2/2) via email at __email__ to know more. ^mj https://t.co/2rT0l9N9Cu,
1093251,378010,Fri Oct 13 20:20:12 +0000 2017,"@IHGService Hi there, it was the holiday inn in Brentford.",1093252,IHGService,Fri Oct 13 20:24:26 +0000 2017,@378010 (1/2) I believe you were referring to our London - Brentford Lock location. You may contact them at  44 20 823 22000 or https://t.co/2rT0l9N9Cu,
1093254,378010,Fri Oct 13 15:19:46 +0000 2017,@117164 what are the green sweets you have in your hotel rooms in the UK?,1093253,IHGService,Fri Oct 13 15:33:31 +0000 2017,@378010 Hi! May I know the name of the specific hotel so I can provide you their contact details since this is only offered locally. ^dl https://t.co/2rT0la4Ku2,1093251
1093256,158181,Fri Oct 13 19:38:22 +0000 2017,Think I'll switch programs in 2018. @123448 has become borderline dysfunctional. Should I go w/ @161609 @223811 @248116? https://t.co/OKjaYBuZDx,1093255,IHGService,Fri Oct 13 19:52:30 +0000 2017,@158181 2/2  our Reservation Offices for assistance https://t.co/ANj4kKh7Ed. Thanks for letting us know ^iv https://t.co/2rT0l9N9Cu,
